source,year,token_address,label_category,lifespan_hours
Dune,2024,RWvD4V6AbxZ5JJ28qJjfeW69mA1abb9Qfhai7ifhr6N,rug,0.4397222222222222
Dune,2024,RWz9GahazYUh8JAmBV1fGZAHQkjjvXernmcRxyw7p2N,rug,16.356666666666666
Dune,2024,RX55tM3RkobNKB8rhrQDkzzR9vgy7QNY8r7TkeSNxwE,rug,0.0
Dune,2024,RXDf5WvPzA7WhijLoVrSFc3dHWPYj1xyd8z1DqncBik,rug,0.0
Dune,2024,RXcJKUJYzwFAGWK3Xp3kEvbw8R3qani4m2HyiE7dtYt,rug,0.0275
Dune,2024,RXqcZqNbAimikQJoKbNCYs6bqbDpeNSpefjq7FmLmSV,rug,0.0
Dune,2024,RZ2UMfroCiqM5rctfUVsjd9Bk7wZ6mnzaPtGSLg951T,rug,0.0
Dune,2024,RZJMBfMxZ8iKBQ6GdzEz2jDqMMoZdpYRZDamgyPpump,rug,0.0
Dune,2024,RZy9MLoEMwoxxdteJKsiiNKz3Ny2Npaa3Y7uF4upump,rug,0.6577777777777778
Dune,2024,RaiuuHKrphE2jENyANz37mcTquwmwBqdnAiR881aEBZ,rug,0.0
Dune,2024,RbgY2jYvUjq4hQphSXSnKEYiysuhhaYNhQ8ZmtAmnHF,rug,0.0
Dune,2024,Rc7579BAyHa1NWpNREuZmnqRA1kyn7fDPrcnPsrvkHi,rug,0.0
Dune,2024,RckYTZNjmnN2LH1xhCgcLkBGdwaBLGL4aptJnckCNMc,rug,0.0
Dune,2024,Rd2Tp3L1nqAW2J8nnXWCHZUkYQkvz1NoQUtowpQU2ND,rug,0.0
Dune,2024,RdjQ1SkAsE3KX5geRjPkzYvrU83vsAse4uE2ioJz8LP,rug,2.9794444444444443
Dune,2024,RdtfAAWdzs557qYN4XJFwN24fkq59vx5PjmwcvBsD8t,rug,0.0
Dune,2024,ReRjUjHiVeuRmxdyJEKrt51aPbC1NguVzZvhgJpfUtR,rug,0.0
Dune,2024,Rf1japtD7uwMisPFHDbS8ZtCZe8dQjzPr1FE6T8WQZE,rug,1.3930555555555555
Dune,2024,RfxRju5CLjWpgfJVEx4u1Chj1QyBSoeANx9dBXUpump,rug,0.0
Dune,2024,RgLpAnZHqKiaWYTxJmkn34X44EPdHPjkkyjL8Bfb2FX,rug,0.0
Dune,2024,RhCr13quyKWateh8vM9LasNjtScNA5L46H5UL3VcXRE,rug,0.0
Dune,2024,Rizz63Lw79uKZWSKRcCxrhZEA3MUQiy2MJ8GvYM2EQp,non-rug,19.52611111111111
Dune,2024,Rj4Q9igWNgyV9qds4XnF49iDAtpKjyEVdmuRniEdxZJ,rug,0.0
Dune,2024,RjGaGk1n2Cf1PvLw1ji1BYrBLicLizqzjMWMM5qoTsu,rug,0.0
Dune,2024,RmpDrBygGKFqToRM3YGGVqRrubueJ9v9wSQM3C2pump,rug,0.0
Dune,2024,Rmsk5bZ7hv7pRErT7dypH12Jo613fDcC7bjCkN3pump,rug,0.0
Dune,2024,Rmx38uPvhY7ShmxDDTELC5EtgrVGVunsi3WvqRtLkbE,rug,0.0
Dune,2024,RnKas4MZibwXiMLCfpdyg3HLiHGuUBg3s1b4XdU5FJZ,rug,0.0
Dune,2024,RnN2oXFdmzLtD61rsnbwkuKUdncSoDi6rYFfyxWecsa,rug,0.0
Dune,2024,RnSGELkWyXuv4F8ZgBF9m7wx9amN1TjMwQ8EFdY7FFQ,rug,0.0
Dune,2024,RoaSThybCYVZGbdS2vSwjMCbcbbpSxY9pz66nUUwdqa,rug,0.6569444444444444
Dune,2024,RodhH2Xivnpt9AjK1ZniRap6TTcK1yx9CJmZ5zqPipo,non-rug,0.0
Dune,2024,Ron2K5dHuknUuJcNvsNdqTZC8TPRotufXMo2SZRNKyr,rug,7.015833333333333
Dune,2024,RorfwNA3jEiU7Hr3ExTAKJMUyVW5XVKNtWyEL9tpump,rug,0.0441666666666666
Dune,2024,RoycgPndudRNaauB59cGpGHr6HPho8ba4ZbBtmkzukF,rug,0.7236111111111111
Dune,2024,RrE7yvTqYkFxzE1JH1DVyZ6n9RYnJyZ88p7iNZPpump,rug,0.0
Dune,2024,RrUiMy3j9bzhgBJpXCqpF33vfrGD5Y9qAfbBVbRMkQv,non-rug,0.0
Dune,2024,RrVTjJThLLnPSru6yZj49PMCvV8icPmHCd751H8pump,rug,0.0
Dune,2024,RrkkHKBm1UAbCeK55A9Wuew4j4Bf8XZnpUuobHNpump,rug,0.0
Dune,2024,RufNMBEbKJr6CM1t3nwakZ3BaE9csF2AR15s32VWcRE,non-rug,23.33972222222222
Dune,2024,Ruzpnr8pm8RgezhSfdE5wxgBE8bU3EPKi6GYjWhpump,rug,0.0
Dune,2024,RvX3Hy3VkKxXPxpm6MsSC4FB2BoPA65qHBtvyphpump,rug,0.0
Dune,2024,RvqxdSNVA6v3XCQHPWzYRsjvdmtyCWHmDAJELJkPvuR,rug,0.0
Dune,2024,Rw7qUpeQcjckpcL5744vN2opFGqhhsCJUwt1Er6f3L1,rug,0.0
Dune,2024,RwdPKxLxF3WSkEjS3WtFaoTCittkA3smbH8zU3P4nNK,rug,0.0
Dune,2024,Rwy8qDqxCa6yiQzKVcDcqAhrqjRzfwsy7LGbP9MJump,rug,0.0
Dune,2024,Rx8L8sbBNHSLj3Nw51VjPiEvRkk5b4yRCJA2gNGpump,rug,0.0
Dune,2024,RxVn2fqCs7gW797KBB52vCduVHFCNNcC9krCBNHkg7d,rug,0.0527777777777777
Dune,2024,Rxo9wXym5Vhfad2Lksw4v9eP8iWCatBgyCdYedKkMfG,rug,1.5302777777777778
Dune,2024,RyBaZtsPKucsG2GGKmki9jkGeD8L79T6AQDntD12x5m,rug,0.0
Dune,2024,RyRuUXejECrSJgZCvvaF76HZifsT3KsqYtAHUxapump,non-rug,0.0
Dune,2024,RzELnKoeNvZjSPF5rbDRz7ay3TehqepNjRBRrpspump,non-rug,8.753055555555555
Dune,2024,RzmbT2LXemvmgSy8E9xh5Zk7S4Vnck5hYoawdwvdani,rug,0.0
Dune,2024,RzormRscSB6HspPZsP7Zy4CcoSCFTtM6xVZndx5pump,rug,0.0
Dune,2024,S1bQpEa2BgXSVGRYghkWnN1u7ss9dcRVAWBrTcEUTSQ,rug,0.0
Dune,2024,S1nJxXLsFLmvZmrseJiee5XNSmy5YTCMErdadaTpump,non-rug,8.905277777777778
Dune,2024,S2hw3gBiifrGTg4Xo8jMmSyMWGHDcLSeQdSSi67BNKR,rug,0.0
Dune,2024,S4Xs4yE1NLTrid5qeYt8QQKLxxjLnQNmMqMhQ8dpump,rug,0.0
Dune,2024,S4Y9r6doCoot9991vNgvwmukyzo8FiUMqTtiqE7Bxtw,rug,0.0
Dune,2024,S5U3FhqSs3R8EfKtD147yCibDZmJbJnvLWduRBtpump,rug,0.0
Dune,2024,S5YFhEiGH1UzfsDV22Z4gYEDwmmCe92KFSyCTLTs7Bu,rug,23.886388888888888
Dune,2024,S5nRxfmGnvjGbiQffTswHKmhHNZMmdyiZjf1Q35pump,non-rug,0.0
Dune,2024,S6Yfqkdw6i2ea9qmRkxfQKfiyG9NySrSmwgx5Unpump,rug,0.3202777777777778
Dune,2024,S7mnFaKTeQ1UxNTpmdqKxACLHUEGmQsWvURqA5Rpump,rug,0.0527777777777777
Dune,2024,S8Q16ueacbJ5S4L4TDrAEw3uTTEGcWZiixWC9Uipump,rug,0.0
Dune,2024,S9RUPs7iqhMCpjyGq9xE8P9pDSto47vkKWSRgSPpump,non-rug,0.0
Dune,2024,SACwQB56eK2R3vtnfso2L1ZMhXy2GBCFMFbVh54LQKt,rug,22.377222222222223
Dune,2024,SATDLeiuJRtBRoZLRcjPyKL4URigASbjuex4kDT2jYJ,rug,0.0
Dune,2024,SB6MR414EgvD8u9j9qDjKZb9Mn1DqrkfB44tHmsBT9c,rug,0.3080555555555556
Dune,2024,SBYZwSKPCyB2Gtm7ndRTtVupbfyAUKtHykySFq9JXQb,rug,1.1305555555555555
Dune,2024,SBzyWpRiqcRrpW3uZJ4TnHNyMLTVbrR7BTyroTYpump,rug,0.0
Dune,2024,SCLAiMyN6w33AkNYq8GNxbeBEQxJoKHPygEuQbutPWB,non-rug,0.7838888888888889
Dune,2024,SCSuPPNUSypLBsV4darsrYNg4ANPgaGhKhsA3GmMyjz,rug,0.0
Dune,2024,SCYfgZgP3FsxEEvVRnVU5VkpK8UqYqBagg1HEQUCNfo,rug,0.0
Dune,2024,SCYfrGCw8aDiqdgcpdGjV6jp4UVVQLuphxTDLNWu36f,rug,0.0
Dune,2024,SCghaSbEkUiZAteg9upu6YwBhE22H4Akmyka98W6PcX,rug,0.0
Dune,2024,SD4AZNh6wbpeGgWdvNAKMho9PusABp7AFcrXZtjvpNZ,rug,0.0
Dune,2024,SDBjYGRPX3Q1sXELYUMsbhWUvRaATVpRtYChD6Zpump,rug,0.0
Dune,2024,SEALwz7JU4k3rVC4RuN1ZTroprmZJhLMosYH8HJapRx,rug,0.0
Dune,2024,SECpe37BpxNznCuPCGszCCVNWNS5U1iiMcH46i8f6oQ,rug,0.9133333333333332
Dune,2024,SEND4So4j2Cz9Gh1eyCJ5ewzJazN9S5RHgW4LgnnC1E,rug,0.0
Dune,2024,SENDEtck9RYCtUmnFCZLjc4GhE4Qnhafg7SopboD6cQ,rug,0.0
Dune,2024,SENDdRQtYMWaQrBroBrJ2Q53fgVuq95CV9UPGEvpCxa,rug,0.6897222222222222
Dune,2024,SEnk23dkjiRCkGLSPFQAN8ANGsxAhh78vdfcYpNpump,rug,0.0
Dune,2024,SH1brx38V6gRqvixhP779QHYmqVYu4BW8V9EronJTNa,rug,0.2211111111111111
Dune,2024,SHARKSYJjqaNyxVfrpnBN9pjgkhwDhatnMyicWPnr1s,non-rug,0.0
Dune,2024,SHAxMANEwpo8xmY7KHj4PugJ25oU7Y4fLQDt2ARNDBi,rug,0.0
Dune,2024,SHDWND3RxEZZD24HxTwio2hbpsK8pzhppm842GXqKhG,rug,0.0
Dune,2024,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,non-rug,20.690555555555555
Dune,2024,SHNfd29uR7r5wRVqMuGxaWAgfcKXrEzhrnM6zZctW1k,rug,10.37111111111111
Dune,2024,SHYwTgMP6d4juDndaKbo41nb86Y55Q8yoGxt8x2vcnP,rug,0.0
Dune,2024,SHgdZ3GP5cHcNMN519RjkmfwjUCGnKu5rdG3h2b8WP4,rug,0.4294444444444444
Dune,2024,SJLHetumixQSfcAJinw9oEmRVuZbvJvqV4QVgRmpump,rug,0.0
Dune,2024,SLCLww7nc1PD2gQPQdGayHviVVcpMthnqUz2iWKhNQV,rug,0.0
Dune,2024,SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,rug,19.70138888888889
Dune,2024,SLcSdRMMbfqeE4gxG9Hp2v61pjt6H3pccdUXVWPbzmd,rug,0.0
Dune,2024,SLkrxoEY9SxFHoqYUPwFFhGP25AxN9yEBMBjbm24Gsj,rug,0.0
Dune,2024,SMVgq5NcTYuqTKhft3BxMxDAyP8Q6dugoSFm2gGPzpx,rug,0.0
Dune,2024,SMX9s3Acc8haxyRHA364eSvFwNVEQSmAn19HBCXpump,non-rug,0.8802777777777778
Dune,2024,SN1DJgNDkxBLnaYqVwqHpkEHLqCzzJ6TFwoLL3bpump,rug,0.0
Dune,2024,SN64kTmLzBbUdLjXSh2Z3NQQLYUN1uEx2L9jHLWftcT,rug,0.0
Dune,2024,SNApmcWQqj3Ny2YFkQmkELQnNgaXRu6KmnYSPiFZcLn,non-rug,22.48472222222222
Dune,2024,SNSNkV9zfG5ZKWQs6x4hxvBRV6s8SqMfSGCtECDvdMd,rug,0.0
Dune,2024,SNet6eEeBpiBZLztnpTUW299WdWzYr8bSCkFnf6fDj3,rug,4.759722222222222
Dune,2024,SP9Fw4GtKFZT6AfssNo6FaG5UWdwHWwkpUndpz1525P,rug,0.8183333333333334
Dune,2024,SPAMgUACZpGjqX6khkVL55m2ghcGweZ5m8fMaZ9eXQS,rug,0.0
Dune,2024,SPeb15NBKoNA6JpaXkM2rCvCG8wFdoLmRqNoNMBsxFu,rug,0.0
Dune,2024,SQfhM6DQTfUHKNFqQoQPst4851A1UmPGQsQzDEwpump,rug,0.0
Dune,2024,SQoW4f4Rd3tSqCDs2RTVpJeZufMPHAf34gZnu3Ppump,rug,0.0
Dune,2024,SQpSC2PsF747uhjSHtJdACUB4NdWVBFT2ims8yFpump,rug,0.0
Dune,2024,SQrSSQ6M8LB7ixybUAoUfPEgHZadxip7nhNvLniBDSM,non-rug,1.2972222222222225
Dune,2024,SR95ahyr3zjFGpZ4QAW5fRHxecoZi1aKNk58PCKPMYd,rug,0.0
Dune,2024,SRUfaU7hh2LTd8UnhBd5P3BMxUyJpmQrdV4fAAbpump,rug,0.0
Dune,2024,SRqug73geqb86sDvEjWnVcLC7EzTmDLgsFrrdnsKWve,rug,0.0
Dune,2024,SS5RPpEoc3pdM7QX13kroBnqHFhmi3jhYdZJBnSmh3u,rug,0.0
Dune,2024,SSWNTDpGYPhmpV7uicjdJF3svrQpoLhizsJWSJHpump,rug,0.0
Dune,2024,STAMP2rq84qLbnHVrNyy75RFm1YwCwKe4yyBM877e7L,non-rug,0.1666666666666666
Dune,2024,STKmfGGegeoYqrHrJ3nvTafSvRC6GJJBbLwN1cqpump,non-rug,0.0
Dune,2024,STMxzU2W93fhzsMuVfbkDMVyKJj9x2SAVYqRqNBhKAs,rug,18.071944444444444
Dune,2024,STNPTYLCbiVv8NTiU1aZcKJjqWXYCtgHNaRmKyimhkS,rug,0.0
Dune,2024,STiJTukGgZkMZSEjyXB7kZdar4eALj61CJXbfUfrXYY,rug,0.765
Dune,2024,STna2KHieUYdggMrspktMnNboM2mF6HxTFzcL9p1k2b,rug,0.3302777777777778
Dune,2024,STrenPxMN15KWgPRjFX43C9AwrERb9KAummX3SMnUQb,rug,0.0
Dune,2024,STzSj8mVdSTxVovatyNVTLPYA2jzjRgQXW6DmUopump,rug,0.0
Dune,2024,SU2oPpv8eNTTTqJFoRFAW3r2UjVzg5VXXSJA5iLVRfA,non-rug,0.0
Dune,2024,SUByRTR3itf6QSU8HM1WQJxRu5gfm3b6F52JaZcuF9F,rug,0.0
Dune,2024,SUHZpzGG8r7tj1Ce6UchEzoZiKHN97cwSveM2oypump,rug,0.0
Dune,2024,SUPRF6dwzVo7aXgZt3KzrpAQvsb1fHPDEX2gGNqxnsP,non-rug,0.0
Dune,2024,SUS8c2L3LKLsrxLpb7GFQeMgDFh47LHJrs3ThH85Tij,rug,0.0
Dune,2024,SWEEPPcXTbTmSpbXHGg4g8tvofqCukefut6s5hHUnba,rug,0.0
Dune,2024,SWKT3Sksvtcepkn7MRn74WPUNH1Lo8H25MAogVepump,no RugCheck coverage,2.241111111111111
Dune,2024,SWiFTbVJUfx9EWET6ZAddxxiMtM1hMstrqCdgVfPD8k,rug,0.0
Dune,2024,SXndEpQR5fUgYiXjRu12KFS2eYBRfdf6VYdht1bJDqu,rug,0.0
Dune,2024,SXrJNFrC35aPMvzabEHHy8x38iBLWoFXEHoWEaerE7u,rug,0.0
Dune,2024,SYDqvzUt7Bbsoo7wn89vkb1xhYVeYG7qC9Wkny7pump,rug,0.0
Dune,2024,SYP24JbPSg6gyebm2MbFiTY4FueoJCd89UUyfEqUayb,non-rug,0.0
Dune,2024,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,rug,19.865
Dune,2024,SaqjKVT5EZmu4AhuSpZzqSTKnWvweXeMbxEsdZLh8vL,rug,0.0
Dune,2024,SbBmM8R9QQr4yoKnJ16uUAs2QMf5wSXrGTvHaHdpump,rug,1.038333333333333
Dune,2024,Scix4SYYcdrTLdoAfHHHkKATukDjRvUMwDTUaZopump,rug,0.0
Dune,2024,Scz4sN596doL63vKsaWFFqyxS8x3bUkKzUdCZcr12iy,rug,0.0
Dune,2024,Sd2ghQUo6srB6q9RhXz64bP5JLJxfDwAzpTCBFjbnL5,rug,0.0
Dune,2024,Sd6aGc3mWSQAp6gsfkQGZjg74TY5JXJrSrosmg1JUJC,rug,0.0
Dune,2024,SdXyNu741DWage1kA3mnwnbfAd6QZtdZCjX1oGjpump,rug,1.155
Dune,2024,SeYBD8SU8BJrBskom47Sh957PpXqGYitZ1nLxpRpump,rug,0.0
Dune,2024,Sh5YANo728hdaayFcNRe6suwYc44YyMDRW3RUXHpump,rug,0.0
Dune,2024,ShA1SaLZhBBrsEknH1Udv5ZV4vK6cvoze6E9yfWadUT,rug,0.0
Dune,2024,ShMqx1D2x1jSJAQwkDKEoZaQ65rxAELBYeb9P2Dpump,no RugCheck coverage,0.0
Dune,2024,ShiBaaBS4d1JyqNB8ZiSWz54aM4Pi5e75o5X45ma2Zf,non-rug,0.0
Dune,2024,Shibu4kkaZ2gkDnE9P5YYiR8A1GkVHBDbaoKHjCF5n4,rug,15.30888888888889
Dune,2024,SikEhGbXxNbosxGCovE5qvDhmdwc8B3tqdTpGjkTkPT,rug,0.6872222222222222
Dune,2024,SinskAmVMtxGkjqYBbuVFawh1XosepDsxhRQAqVXmzN,rug,0.0
Dune,2024,Sip1DHhYfJXTWsHRFSYspZLpubhEhyu1vSQfjz1pump,non-rug,0.0
Dune,2024,SjPmv3v6xaiFmqPX6iXisgPCwttDserci1Ls5xQvirB,rug,0.6155555555555555
Dune,2024,Sk4AuXpDyYcCWthSfVB6tdJkwwHQ6CUQQfym5uMpump,rug,0.0
Dune,2024,SkYEuvsNjEUAtsnBj45TyyhiyxYrHVEMbig6b4aaTx6,rug,0.025
Dune,2024,Sm2aYnRxco3foc98kmLjbWSC2A9b1QGfn17un55pump,rug,0.0
Dune,2024,SmgDFQWLPZLbpdrG2GTUnhoVaNHaq4NnCeUKZ46rT3E,rug,2.8208333333333333
Dune,2024,SnopZ5nwLYnsA9QgDDEJqeu85i1LrGeeeA3rCZQpump,rug,0.0
Dune,2024,SoLTbLtwQAdrYpJCaoDMayboHKT3o5WiGrZrUTKWHCq,rug,0.0
Dune,2024,SpAEmNW5K5THWVDxJgxuenevRY34LVnryQ96fYGpump,rug,0.0
Dune,2024,Spc5hci4W1MGALk4xUFrN4y7iNFt1SJ6GkYsB34pump,non-rug,6.424444444444444
Dune,2024,Sph5x3ukjoQb6ePEbQyVUJmXs2vEjQPSYf27aZs8MDV,non-rug,0.0
Dune,2024,Spt3fwB5eDWSEJKkjeWERnt7P7fga4db9ErLuyeVXKS,rug,0.0
Dune,2024,SpttVoembuZyyFXNdQMEdSQoBHp8SGeAsrZ4QewJmk8,rug,0.0
Dune,2024,SrSLUecSFrWi2jnPtkbiwSkqJ59ZPbQ2RLtXDx1pump,rug,0.0
Dune,2024,SrnjEWgvuZmrSVFrSx6JeZKjqeHEH6Gv3GitzPodw8t,rug,16.634722222222223
Dune,2024,SsKFgDPEqyzAM8nWPiiX7MGY7iNDTEX6DxRdxmkpump,non-rug,14.355555555555556
Dune,2024,St9Y8CmxVJU1yw76xDFxRAhGdkFgUCoTamcUDa563xy,rug,0.0
Dune,2024,StL8DTB1gwDZH2Qbe2ug3hu3zae9CSXMXrtCuwTij1F,rug,0.0
Dune,2024,StPsoHokZryePePFV8N7iXvfEmgUoJ87rivABX7gaW6,rug,0.0
Dune,2024,StZh1JCDUk9FS8HTUHW2uabaw4ny9JaF8Pa1N2ruECH,rug,0.0
Dune,2024,StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,rug,17.33277777777778
Dune,2024,Sv63RZY5GySadjg1mcnZmvFL5zRoP1ZetJe2Yayotqo,rug,0.0
Dune,2024,Sw2DJoYuV9Z4JvzRjCxWaA9nxm5ZRV7AY5zEqRZpump,rug,0.0
Dune,2024,SwifTybb48MFJHTDiYh1Fs91QEm7bfhWxZkbqayw3yn,rug,0.0
Dune,2024,SwopR4akDLVWtYqxns7uRkiE8kSQnDL6KJtp9DuJcDK,rug,0.0
Dune,2024,SwuBZKvBwUoNXm9crM7oQtzZNmcYLSVV5ZRqpkpKFqi,rug,0.0
Dune,2024,SxKYdaqhKWsmXwRkes5iv33aSc3uRPbf9oiJSfnpump,rug,0.0
Dune,2024,SxRMiMxrKKSXMZryu6WrkrYGHpDgRGNKMJJeNkKpump,rug,0.0
Dune,2024,SyMn8NRnWR2hXcJiqV9WmQ9gzB7e4n4iczfNHY7WrPF,rug,0.0
Dune,2024,Sz6ptmJjfQTNTKnGsYbx1EVU4dpjW49q93coTTnpump,non-rug,0.0
Dune,2024,SzTHwdDkd122xHqb1QqsgmkQ1jJAZLnGpNYdPCChpe2,rug,0.0
Dune,2024,T13vAsb3FNNCc8Dro6HvX4NaPHYNRcf85fn2nJMpump,non-rug,1.1244444444444444
Dune,2024,T1oYbAejEESrZLtSAjumAXhzFqZGNxQ4kVN9vPUoxMv,non-rug,21.865
Dune,2024,T2Q3UBWf1ztibKNJefAEAEeghoZu3UXWj2FejBZG5tN,rug,5.621944444444445
Dune,2024,T38Q2VC68NJhTiD2f1gHJDj5M5RiXayctBFZCsHSaE4,non-rug,19.475
Dune,2024,T3HkfF6ec1BWE3rCkZt36zCu6WZXETPk6ySmRNGwYhR,rug,0.0030555555555555
Dune,2024,T3ca7bMhSDMYzJR4YTUEeeAAsoPrUdGgvCRv491pump,rug,0.0
Dune,2024,T4L7S4FmhrG1ChbbaGapyq2dymo8MKXCH5G6AHSuXik,rug,0.0
Dune,2024,T6GDeeYjjF5skVgSqqB4rUBZXEuS1ga5ncLriRkpump,rug,0.0
Dune,2024,T6Wd4FnFczsGNBkjFFg9qjTvYtDJTKKZV8otMhytjsD,rug,0.0
Dune,2024,T8KdT8hDzNhbGx5sjpEUxepnbDB1TZoCa7vtC5JjsMw,rug,0.0
Dune,2024,T8TKHgWAzQ5XoPtHhMB1EXj94kTYq4hbAzXmAJ4pump,rug,0.0
Dune,2024,T9Rp12Cj1pAjezHocqSEYF479TawNZixEQKgg8AsNmc,rug,0.0
Dune,2024,TAN8yCdRdATdRU7TqVbH6FUC4UFvBoULju39TPnZV6c,rug,0.0
Dune,2024,TASweQGT9FtkVTuuwswYBpTT19T6vfKwv1uaZx2pump,rug,0.0
Dune,2024,TAcWJFDRU22c5YW3zGHsqEE2n3fC6NsbLe3EqPdzFoX,rug,0.0
Dune,2024,TBD6xKBdKM4PuV8n9EvSqXBTaDu1aoUxnmofnKiT7Wq,rug,0.0
Dune,2024,TC1ZfPzcFim2jvFpAabemsp46LkgXz69Tmdp9Roqzp8,rug,0.0
Dune,2024,TCnjMBzWYBsSVpZLxwJejG1DEsHL5PvBPFUWcnypump,rug,0.0
Dune,2024,TCvj5k52Tnkqje4xnDETkcRJMmoECqBECpHUNdah8sf,rug,0.8536111111111111
Dune,2024,TDjz5Mz3wej2zJnJiHDEpXWX14YrY9DeB3bzbNZpump,non-rug,1.9325
Dune,2024,TEUh3bewR1WC4SK4i8VRSi8PpiCv5NXRFMotSYVyMCe,rug,0.0
Dune,2024,TEsbmCk8arLi9qcomBJDFnh41HmQnJfaKJZEteSpump,rug,0.0
Dune,2024,TFvX7HL2BBY5fb4JP3J81br7ur1DSs3w6qE9n8fpump,rug,0.0
Dune,2024,TG7KRmJbgRJ5x14j1Xk9Jn8fiZe6vfdwkgRwUPupump,rug,0.0158333333333333
Dune,2024,TGjLYKVeYDyDX6UVtTi61kFCezC29uyzRWJq1mfpump,rug,0.0
Dune,2024,TH3QCL54Z3HVPbNiGHUMfrZMitQWvgJ7HJeqwYWSsRk,rug,0.0
Dune,2024,THWj3myhZNxhLy9evJ9ysxybeRrxC6NHW2sor8bpump,rug,2.0075
Dune,2024,TJMMbscsbEaWVi1KMqAnLopwz4RS3TNjPAEAn7npump,rug,0.0
Dune,2024,TL1DUeYcYQYjF1GcLYb9cWBdZSdYvMqpyYXtgXTS2iw,rug,0.9394444444444444
Dune,2024,TLYo1gissP4hVPkzAu8ttQjfB7Uj679qggw5oiipump,rug,0.0
Dune,2024,TLhGFVcieBRQrP3wujf2MT8aQFZ7wxELWmQddorwGCh,rug,0.0
Dune,2024,TMEvsrnGfUVQEBAFnQhC37jg27Nm3CLxSQyNi2duPce,rug,0.0
Dune,2024,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,rug,15.705277777777775
Dune,2024,TNTPGB6ASZg8cgd1FE3jAsSUGKLfw787Vi5Kmfg7Nc4,rug,0.0
Dune,2024,TNh4HphGRorrjLFztWq1ekJakVeWPmLnzymGCE2pump,non-rug,19.24361111111111
Dune,2024,TNqkiZ9HqHGuAnDZvY3Pdt9MWveJqVNWPtbMFyGgEmZ,rug,0.2869444444444444
Dune,2024,TPYTRQ1FTG1XUjcPse11yJnTmDi1wskRBEZKF9ipump,rug,0.0
Dune,2024,TRPMTn23vqRaFDnnBe5R1C1UhRz2upPb7pj5qtNf4DV,rug,0.0
Dune,2024,TRQeXLMHoRXNgcExtTb42r8u684cMHz6BYdkUqTscp1,rug,0.0
Dune,2024,TRUMP1NM3B4FekeZtPqp6VDJevWcWpA2UdiQhhtirV9,rug,0.0
Dune,2024,TRUtWCYLfJkBAxR4vgEM53nRLBZBj5ZwgHWBDz8W2PB,rug,0.0
Dune,2024,TReJ8cyYQLePEMi6zkVkuFDSxF8JHw2YuhyGtqYCgMt,rug,21.32527777777777
Dune,2024,TRrkBpKfJopqPyiM36C8zp3xV139dwC7EuB7jnNpump,non-rug,0.0
Dune,2024,TRumPa4rP7CXuNBYfM3aAUgcwRMTUh5JdP9JzpYEjFm,rug,11.395555555555555
Dune,2024,TSLAz4MfZHkEKvgWifjvN5Pdim98TVi72nmGii72VJr,rug,0.0
Dune,2024,TTZxed7p1mj5cV7iheiodPS2MR8yLnbWo2BrnTfg9LZ,rug,0.8702777777777778
Dune,2024,TTwf5nNY1EJMnfDe2EFVWWfe9E6JbcDKeywaCKGEDmh,rug,0.0
Dune,2024,TUEtRRs4Mpew5i9ApWY31fhntP3NUcto1VQsmP1pump,rug,0.0
Dune,2024,TUdP7CNdo9ZHYysBXCBDW9yRZ4uk17EuBhMwwSAbKnE,rug,0.0
Dune,2024,TUyEN8PVLTyNJgQJhAsuEK1JS24JzCE4KbnKNJSzqa1,rug,0.09
Dune,2024,TVZMHMzujTLJzDJ3Y8HXo33wUVU67sPS26eRuYNninj,non-rug,0.02
Dune,2024,TVkM2ki2HzZCWbh8ajb2iwvRw85bc9u5E1164rijE32,rug,0.2027777777777777
Dune,2024,TVmDLT8nWaZiCAE8PFyBf2E8jvDs8iJT7Yiwmody781,rug,0.0
Dune,2024,TWufXDSQVKpa2ys7otoB75E5Wad3BDg7RVv9qS8NyeM,rug,1.6861111111111111
Dune,2024,TX7BC6b9zyhKgUVxpJv4gYMpAkRTiWUCd7eeY5xpump,non-rug,3.466111111111111
Dune,2024,TYfzPeKgM6bMZDDB1fpZrKk3KR1daBhXJLSCD9W5iZp,rug,0.0
Dune,2024,TaCi6v3uCH8u6ScdXLEJm3yAbsFZ4hSW9SHeipjpump,rug,0.0711111111111111
Dune,2024,TaiBhNZHpGTnCWM3qZeAdNPgcADDqQGckHYCm7Y2Tuu,rug,12.793611111111112
Dune,2024,Taki7fi3Zicv7Du1xNAWLaf6mRK7ikdn77HeGzgwvo4,rug,0.0
Dune,2024,Tb66yQVCgPqxArbVX16Snagcjq8zz1bMzD3o4FVdSYT,rug,0.0
Dune,2024,TbLXdyzDr1MVHSdvGNBm3KSZpmBzMnLDMt5Fz7LZRaY,rug,0.0
Dune,2024,TbUResH6M7EeekEZ2xZ3onCqLKLSaXayNjWxXpVDZc3,rug,0.0
Dune,2024,Tbk6hERiqbKRiTHmJh74MXa7MG7iEPRJ3vzGuBYe5yY,rug,0.0
